old_entrez_gene_id	new_entrez_gene_id	date
100912475	498297	20210306
100912477	108353001	20210310
100912478	501658	20210515
100912479	25361	20210306
100912481	289752	20210316
100912484	303970	20210306
100912488	300566	20210316
100912491	366457	20210306
100912495	103692985	20150729
100912498	100360487	20210306
100912500	502213	20150729
100912505	404885	20210306
100912507	300577	20210316
100912509	500362	20210306
100912513	120095923	20210310
100912515	405904	20210306
100912517	120101870	20210310
100912518	362428	20131213
100912519	103694583	20150729
100912527	100912259	20210306
100912532	103692999	20150729
100912534	498109	20210306
100912537	309486	20210306
100912538	170895	20210306
100912540	405251	20210306
100912543	405091	20210316
100912546	103694836	20150729
100912553	103691291	20150728
100912561	100361092	20150729
100912565	120102889	20210310
100912566	313595	20210306
100912571	287986	20210306
100912573	293749	20210604
100912578	291671	20210316
100912580	405976	20210316
100912585	114509	20210306
100912590	363931	20210306
100912594	103694079	20150729
100912596	27100	20210306
100912599	679739	20210306
100912604	84596	20210316
100912605	295834	20210306
100912607	100909410	20210306
100912608	100911668	20210306
100912610	120102888	20210310
100912611	298534	20210306
100912612	103692584	20150728
100912614	405964	20150729
100912618	679539	20210306
100912626	294341	20131213
100912635	120100646	20210310
100912640	501416	20210310
100912649	103693925	20210323
100912653	681177	20210310
100912654	360395	20131213
100912658	120097562	20210310
100912675	502000	20131213
100912689	102556043	20210306
100912692	120101441	20210310
100912696	364718	20210310
100912697	499745	20131213
100912698	312654	20131213
100912712	287112	20131213
100912716	367768	20210310
100912724	54269	20210310
100912730	100909827	20141203
100912731	102549249	20210310
100912738	501543	20210310
100912739	310771	20131213
100912740	120102258	20210310
100912742	102549249	20210310
100912745	103694500	20210310
100912750	501903	20131213
100912751	500679	20131213
100912759	686042	20210310
100912772	102554388	20131213
100912775	317416	20220316
100912784	120099149	20210310
100912785	685611	20210310
100912788	404928	20131213
100912792	120097697	20210310
100912812	499842	20131213
100912816	120103088	20210310
100912824	315297	20120919
100912827	120103072	20210310
100912831	102551102	20210306
100912835	100910962	20210310
100912843	685244	20131213
100912850	691766	20131213
100912855	363932	20210310
100912858	102549007	20210310
100912860	680270	20150728
100912870	680406	20210310
100912873	120101850	20210310
100912877	102546830	20210310
100912884	24773	20150515
100912893	120102153	20210310
100912903	299524	20210310
100912904	685668	20210316
100912906	120102887	20210310
100912915	120103567	20210310
100912920	120099156	20210310
100912927	503350	20210310
100912928	680248	20131213
100912929	100363333	20131213
100912947	102546709	20210310
100912955	365159	20210310
100912959	120102189	20210310
100912967	102549704	20210310
100912976	120099854	20210310
100912979	171485	20131213
100912983	305968	20131213
100912986	120097137	20210310
100912987	120099324	20210310
100912993	120097711	20210310
100912997	120100835	20210310
100913002	501232	20131213
100913030	102549636	20210310
100913032	120101030	20210310
100913038	120093836	20210310
100913042	498021	20131213
100913044	688760	20210310
100913058	120099131	20210310
100913060	100910588	20210310
100913068	684555	20131213
100913077	120097166	20210310
102546312	315744	20210306
102546313	102556385	20210306
102546338	103691174	20150729
102546346	102546430	20150729
102546347	405342	20210306
102546376	102547093	20210306
102546378	102555774	20210306
102546394	103690393	20210306
102546413	680329	20160728
102546416	102546489	20210306
102546436	103693115	20150728
102546441	361828	20150729
102546454	498330	20210306
102546459	102556510	20210306
102546467	690625	20210323
102546486	103692196	20150729
102546487	360777	20210306
102546492	499010	20150728
102546493	102556253	20150729
102546494	120093177	20210310
102546495	120096936	20210310
102546522	103691821	20150728
102546523	295930	20150729
102546546	102546473	20150728
102546567	100362843	20210306
102546633	102549488	20210306
102546637	680329	20160728
102546646	108348171	20210306
102546651	691808	20210122
102546682	102549715	20210306
102546688	102546766	20210306
102546716	120093168	20210310
102546738	102546819	20150729
102546743	680329	20210122
102546754	305831	20210306
102546798	102551177	20210306
102546820	313453	20210306
102546821	102553843	20210306
102546841	314843	20150729
102546845	65034	20210306
102546863	690097	20150729
102546867	292450	20150729
102546885	103692804	20210316
102546889	252902	20210306
102546890	310658	20150729
102546914	689106	20150729
102546918	102546835	20210310
102546928	102547031	20150729
102546942	103690581	20150729
102546957	100362959	20210306
102546972	405464	20210306
102546999	120098141	20210310
102547010	102555211	20210306
102547027	100362959	20141212
102547039	316201	20210306
102547044	120095242	20210310
102547054	362598	20150729
102547059	108348102	20210306
102547063	404958	20150729
102547074	29463	20150605
102547091	308222	20150729
102547100	102547183	20150729
102547145	314979	20150729
102547164	500410	20150729
102547175	102547242	20210306
102547178	100912582	20150729
102547194	102547111	20150729
102547257	300652	20210306
102547259	103690087	20210306
102547271	317464	20210306
102547323	120100758	20210310
102547340	170926	20150507
102547399	102546856	20210306
102547446	102556323	20210306
102547449	102547510	20150728
102547465	120102338	20210310
102547469	120102932	20210310
102547476	120097893	20210310
102547488	102547424	20210306
102547490	120101817	20210310
102547494	500221	20150729
102547508	362891	20210306
102547522	120100741	20210310
102547526	120095274	20210310
102547551	103691614	20150729
102547568	120098094	20210310
102547591	100912066	20210306
102547607	103691134	20150408
102547651	120095254	20210310
102547660	120096926	20210310
102547671	361487	20150728
102547771	266674	20210310
102547773	366669	20210310
102547782	100169747	20210306
102547812	685078	20210122
102547817	100912319	20210306
102547889	102547959	20150729
102547903	361495	20210306
102547933	120093728	20210310
102547944	120099674	20210310
102547963	100360666	20210306
102548016	100909777	20210310
102548017	678817	20210306
102548071	100911679	20210306
102548083	120102891	20210310
102548123	680155	20210306
102548128	108348809	20210306
102548133	108348090	20210306
102548135	100359681	20210310
102548136	102555346	20151106
102548194	299824	20210306
102548202	25741	20210310
102548226	100361503	20150728
102548233	293149	20210306
102548262	120093075	20210310
102548269	100360581	20160728
102548270	100360801	20210310
102548272	120093780	20210310
102548283	120093194	20210310
102548294	102554180	20210310
102548303	102548389	20210310
102548313	306540	20210310
102548316	364853	20150728
102548334	120101820	20210310
102548342	120093206	20210310
102548346	120093806	20210310
102548355	120101480	20210310
102548377	120094705	20210310
102548388	680329	20160728
102548396	102555488	20210306
102548411	102548730	20210310
102548426	103692317	20150728
102548456	120096713	20210310
102548477	102546709	20210310
102548499	120097928	20210310
102548514	100910202	20210522
102548589	102555562	20210306
102548605	102548671	20150729
102548609	102546740	20141212
102548631	108352919	20210310
102548638	120100870	20210310
102548675	120101783	20210310
102548724	120093808	20210310
102548733	102556347	20210310
102548738	103690391	20210310
102548740	685695	20210306
102548748	120096930	20210310
102548761	120100668	20210310
102548765	102551038	20150729
102548785	108348331	20210306
102548807	120097904	20210310
102548817	103694484	20210310
102548844	298607	20210306
102548856	120101768	20210310
102548875	103690071	20210306
102548876	680419	20210310
102548903	108352447	20210306
102548985	113936	20210310
102549012	102549070	20150728
102549023	120102281	20210310
102549059	306860	20220129
102549075	120098867	20210310
102549115	53982	20210310
102549118	120097787	20210310
102549119	120101482	20210310
102549121	293165	20210306
102549168	103690313	20210306
102549186	103691857	20150728
102549196	120097788	20210310
102549207	691970	20150728
102549217	102551272	20150729
102549227	360692	20210306
102549238	102549343	20210306
102549283	103692665	20210306
102549300	83724	20210306
102549308	299488	20210306
102549330	100910636	20210306
102549354	24233	20150729
102549359	311327	20150728
102549395	289437	20150508
102549404	306759	20210306
102549438	100912080	20210310
102549447	361873	20150729
102549465	102550466	20210310
102549487	120099287	20210310
102549496	102549876	20210306
102549497	102549556	20210306
102549506	498697	20210306
102549530	134485102	20240326
102549531	102549466	20150729
102549542	171402	20210306
102549605	84354	20150729
102549615	56819	20210306
102549619	24506	20210306
102549632	120098615	20210310
102549633	499723	20210306
102549646	314487	20210122
102549679	306264	20150729
102549685	102550355	20150729
102549701	120102274	20210310
102549712	290322	20210306
102549714	688047	20210306
102549719	102549474	20210306
102549724	102549828	20210306
102549738	25455	20210306
102549739	102549668	20150729
102549741	292483	20140514
102549750	24506	20210310
102549756	684327	20210316
102549760	415059	20210306
102549763	102551193	20210127
102549785	102549681	20210306
102549801	501699	20150729
102549815	365277	20150729
102549829	499420	20150729
102549831	108348229	20210306
102549834	102548178	20210306
102549848	685078	20210122
102549874	260324	20210306
102549896	312272	20150729
102549952	690359	20210127
102549953	499895	20150729
102549957	680121	20150729
102549966	120096586	20210310
102549993	100360437	20210316
102549995	685868	20210306
102550025	102550116	20150729
102550026	366352	20210306
102550055	680576	20150729
102550065	103692780	20210306
102550078	317425	20210306
102550080	317316	20210306
102550089	500364	20210306
102550100	307989	20210306
102550120	100361487	20210122
102550128	102557028	20210306
102550139	120096721	20210310
102550155	365484	20210306
102550166	25540	20150529
102550167	120095066	20210310
102550202	102549899	20210306
102550213	103695322	20210122
102550236	120095200	20210310
102550274	366517	20150729
102550277	100362022	20210306
102550316	58982	20150729
102550333	500129	20150729
102550357	103692969	20210306
102550369	289280	20210306
102550408	499306	20150729
102550419	102547779	20210306
102550455	360681	20210306
102550456	684980	20210306
102550484	102546946	20210306
102550508	102550569	20210306
102550550	102550644	20150729
102550577	688708	20210306
102550585	292767	20210306
102550588	103690119	20210306
102550594	100125372	20150729
102550609	102549391	20210306
102550618	266685	20150729
102550619	301683	20210306
102550622	289926	20150509
102550627	288810	20150728
102550630	682469	20150729
102550640	103694484	20150729
102550648	103690344	20150728
102550670	120101676	20210310
102550717	266685	20150729
102550722	100360696	20160728
102550743	103691947	20210310
102550754	102551209	20210306
102550773	680627	20210316
102550779	366069	20210306
102550788	103690066	20210306
102550797	103693048	20210306
102550821	120096211	20210310
102550829	120093854	20210310
102550845	362739	20210306
102550847	287986	20150729
102550872	501747	20230222
102550876	288626	20150509
102550892	295310	20210306
102550922	24826	20210306
102550942	102547852	20210306
102550956	314836	20150729
102551004	500164	20210122
102551043	681008	20150728
102551046	364393	20210306
102551055	102550701	20150729
102551057	103690331	20210306
102551106	25510	20150729
102551117	690282	20210306
102551120	117060	20150728
102551121	102551320	20210306
102551136	207126	20150728
102551140	684192	20210306
102551155	689453	20210306
102551183	364629	20210306
102551192	102551397	20210306
102551241	27150	20210306
102551247	103693684	20150729
102551261	102552000	20150728
102551266	100360914	20210306
102551268	120095045	20210310
102551296	311876	20210306
102551317	102551260	20210306
102551334	103691529	20150728
102551342	100912293	20150729
102551345	103693569	20150728
102551349	102552000	20210306
102551398	100911753	20210306
102551402	311604	20210306
102551432	117522	20150728
102551439	102552523	20210306
102551447	366669	20210306
102551451	102552000	20210310
102551453	683313	20210306
102551468	117242	20210306
102551484	315283	20210306
102551489	286931	20150729
102551499	682830	20210122
102551537	108348090	20150729
102551539	100125368	20210306
102551565	292625	20210306
102551586	58946	20210306
102551628	100125373	20150729
102551641	103690178	20210316
102551675	302812	20210306
102551681	100363522	20210122
102551683	304375	20210306
102551709	108352453	20210306
102551739	100361166	20150729
102551760	102554715	20150729
102551803	102555838	20210306
102551830	29596	20210306
102551849	102551913	20150729
102551861	120097432	20210310
102551870	102551788	20150729
102551877	296512	20210306
102551901	246274	20210306
102551920	103690980	20150729
102551932	294789	20210306
102551938	120093086	20240326
102551946	94271	20210306
102551949	25087	20210306
102551957	102551177	20210310
102551958	290356	20150728
102551971	501467	20210310
102552009	315978	20210306
102552016	303556	20210306
102552017	362339	20210306
102552036	102552097	20150728
102552048	108348367	20210122
102552051	120096272	20210310
102552067	103693096	20150728
102552077	103690174	20210306
102552086	25264	20210306
102552118	500870	20210306
102552121	25011	20210306
102552133	120102297	20240301
102552143	102552337	20210306
102552150	60398	20210306
102552166	363135	20210306
102552195	501147	20210306
102552215	308463	20150729
102552227	108351529	20210306
102552245	500162	20210122
102552305	102552102	20150728
102552311	362580	20210306
102552350	102555039	20150729
102552366	58923	20150728
102552374	102554537	20210306
102552384	687001	20210306
102552386	305897	20210306
102552396	102555231	20210306
102552408	289152	20150729
102552437	100912756	20150729
102552441	102552269	20210306
102552449	500162	20210122
102552453	102554603	20210306
102552464	102554166	20210306
102552467	103692795	20210306
102552478	678740	20150729
102552479	103692226	20210306
102552532	100361710	20210306
102552549	360617	20210306
102552553	502791	20210122
102552591	102554734	20210306
102552600	108348090	20150729
102552626	304474	20210306
102552648	102546625	20210316
102552659	24337	20210306
102552676	500818	20210306
102552706	100911004	20150729
102552732	56778	20150729
102552830	103690347	20210306
102552845	108352304	20210306
102552846	100911032	20210122
102552852	360910	20150729
102552889	287772	20210306
102552892	288077	20210306
102552909	27064	20210306
102552915	102547648	20210306
102552923	405090	20210316
102552955	102552844	20210316
102552994	102550489	20210306
102552996	681377	20210306
102552999	102549233	20210306
102553010	306891	20210306
102553011	291737	20240322
102553014	310324	20210306
102553031	140946	20210310
102553032	289712	20210306
102553051	102553115	20150728
102553055	367146	20210306
102553065	114522	20210306
102553070	362382	20210122
102553071	103690050	20150728
102553073	102551886	20210306
102553076	503089	20210122
102553088	687064	20210306
102553094	102553159	20150728
102553099	288108	20210306
102553140	361103	20210306
102553150	291861	20210306
102553152	367328	20210306
102553158	287788	20210306
102553161	100363522	20210122
102553163	81678	20210306
102553172	103690151	20150729
102553177	103692877	20150728
102553189	103690897	20150729
102553193	100911813	20210316
102553216	679989	20150728
102553221	120102464	20210316
102553227	100910102	20150728
102553232	29565	20240319
102553236	309209	20210306
102553241	291861	20150509
102553250	171442	20210306
102553262	293502	20150729
102553270	315651	20210306
102553271	689008	20150729
102553282	114247	20150728
102553287	134481602	20240323
102553294	102553002	20150729
102553297	103690335	20160728
102553309	363153	20150729
102553311	257648	20210306
102553331	293375	20150729
102553354	502791	20210122
102553358	360777	20150728
102553371	362892	20150729
102553396	298792	20210306
102553407	304239	20150516
102553442	54300	20210306
102553464	102553540	20150729
102553473	310533	20150728
102553476	102547042	20210306
102553491	102548014	20210306
102553497	686142	20210306
102553514	499966	20210306
102553533	314273	20210306
102553548	100362515	20210127
102553556	500164	20210122
102553567	308939	20150729
102553573	361902	20210306
102553580	102551194	20210306
102553582	102546359	20210306
102553599	299186	20150729
102553601	102553539	20210306
102553612	361042	20210306
102553613	498066	20210306
102553635	100363522	20210122
102553638	103691302	20150728
102553656	307169	20210306
102553670	619346	20210306
102553671	25508	20210306
102553679	494235	20150729
102553695	682707	20210127
102553713	81574	20210306
102553715	287382	20210306
102553718	102553818	20150729
102553743	295631	20210306
102553748	102551588	20210122
102553780	685116	20210306
102553799	102556118	20210127
102553808	102553737	20210306
102553809	361354	20210306
102553845	499967	20210306
102553865	102553927	20150728
102553872	103694160	20150728
102553878	24231	20240320
102553879	102553943	20150729
102553890	292625	20220623
102553892	499097	20210306
102553897	300308	20210306
102553919	102549865	20210306
102553977	360486	20210306
102553986	83574	20210306
102554001	100910069	20210306
102554004	102553943	20150729
102554016	120095335	20210122
102554024	25267	20210306
102554041	287006	20210306
102554066	114588	20210306
102554080	293116	20210306
102554096	102554737	20210306
102554110	293950	20150728
102554121	170925	20210306
102554156	362125	20210310
102554158	260326	20210306
102554160	120102333	20210310
102554161	499006	20210316
102554177	291750	20150729
102554178	108349917	20210306
102554194	102551714	20210316
102554209	308944	20150729
102554219	503350	20210310
102554229	499931	20150729
102554234	289369	20210306
102554255	494250	20150729
102554265	102554202	20150729
102554283	102554393	20210306
102554288	120101768	20240326
102554290	312275	20150729
102554294	365096	20210306
102554332	100912942	20210122
102554354	108351213	20210306
102554362	25727	20150728
102554384	100911081	20210306
102554405	102554570	20150729
102554421	102554272	20210306
102554431	685700	20210306
102554444	501467	20210310
102554466	102554272	20210310
102554468	499506	20150728
102554469	405317	20150729
102554485	100366030	20210306
102554487	120096901	20210310
102554493	120100081	20210310
102554494	498831	20210306
102554495	102553737	20150729
102554498	120094311	20210310
102554499	102554597	20150729
102554500	29622	20210306
102554529	102554599	20150729
102554532	689890	20210306
102554538	297568	20210306
102554546	102554609	20150729
102554557	316335	20210306
102554559	120101517	20210310
102554566	171063	20210306
102554576	298533	20210316
102554581	102550211	20210306
102554588	100910792	20150729
102554622	501026	20210306
102554630	680227	20210306
102554639	288016	20210306
102554645	103693891	20210306
102554652	102554148	20210306
102554659	311862	20210306
102554660	102555397	20210127
102554662	103690083	20210306
102554692	102554597	20150729
102554709	120099979	20210310
102554718	363215	20210306
102554725	81529	20210306
102554763	102554820	20150729
102554778	314740	20150729
102554810	102554654	20210306
102554845	120099015	20210310
102554867	299714	20210306
102554900	84468	20150729
102554902	294456	20150728
102554906	259270	20210306
102554911	108351020	20210306
102554913	100188984	20210306
102554924	120093533	20210310
102554931	207117	20210306
102554943	689979	20210127
102554958	691970	20150729
102554979	108352742	20210306
102554987	308999	20210306
102554995	309603	20150729
102554997	120098943	20210310
102555000	102555239	20210306
102555001	690898	20150729
102555012	103692554	20210306
102555020	108348292	20210306
102555031	102555943	20210310
102555036	689979	20210127
102555038	304201	20210306
102555066	309722	20210306
102555067	363460	20150729
102555086	363158	20220316
102555088	192348	20150729
102555149	295999	20210306
102555153	102553253	20210306
102555166	500684	20210306
102555177	102554599	20150729
102555180	102555331	20210331
102555189	140934	20210306
102555225	100909622	20150728
102555244	296952	20150729
102555249	115768	20150728
102555271	102555368	20210306
102555301	103692107	20150728
102555302	102554346	20210306
102555328	102554367	20210306
102555341	362464	20210306
102555347	364475	20210310
102555349	120093756	20210310
102555419	316009	20210306
102555440	103694023	20150729
102555457	362271	20210306
102555476	294054	20210306
102555477	291759	20210306
102555481	108350084	20210310
102555501	405964	20210306
102555511	120094266	20210122
102555534	315036	20210306
102555538	102554116	20210306
102555542	252962	20210306
102555567	361413	20150311
102555581	103692008	20210306
102555612	102555669	20210306
102555622	363185	20210306
102555632	317432	20150729
102555636	310807	20210306
102555637	360605	20210306
102555652	307556	20150729
102555655	689629	20210306
102555682	501396	20150729
102555688	64021	20210306
102555699	102554944	20210306
102555718	301235	20210306
102555747	103692760	20210316
102555756	108349241	20210306
102555758	311391	20210306
102555772	100362843	20150729
102555786	103690818	20150728
102555789	317598	20150729
102555794	102548769	20150728
102555797	313340	20210306
102555820	497897	20150729
102555860	102555978	20210306
102555868	500841	20150729
102555883	100365210	20210306
102555947	303240	20210306
102555951	117542	20210306
102555954	102556004	20210306
102555972	685729	20210316
102555974	108351965	20210310
102556007	501902	20150729
102556013	100361487	20210122
102556022	100361451	20210306
102556033	303242	20150729
102556041	103692499	20150729
102556048	102556138	20150729
102556061	102555978	20210310
102556064	286988	20210306
102556075	299668	20210306
102556085	60423	20210306
102556086	100909998	20210306
102556148	102549803	20210306
102556165	307393	20150729
102556175	685999	20210306
102556195	691970	20150728
102556199	103692950	20150729
102556224	102555928	20210306
102556233	103691639	20150729
102556238	685700	20150729
102556263	680671	20210310
102556275	245975	20210306
102556281	691308	20210122
102556288	691970	20210306
102556297	24511	20210306
102556326	120098315	20210310
102556327	108348794	20210306
102556329	102556140	20150729
102556334	685203	20150729
102556336	102556488	20210306
102556337	301563	20210306
102556339	317256	20210306
102556341	108352912	20210122
102556346	24310	20210306
102556352	362528	20210306
102556356	102556470	20210306
102556371	500394	20150729
102556406	691808	20210122
102556412	192254	20210306
102556447	295449	20210306
102556471	300308	20150728
102556482	102556361	20210306
102556511	102555866	20210310
102556512	691808	20210122
102556516	295012	20210310
102556517	102555994	20210310
102556518	102549184	20210310
102556536	103694018	20210310
102556542	120103000	20210310
102556556	102556047	20210310
102556572	108353188	20210310
102556573	120093151	20210310
102556583	120097562	20210310
102556592	102553454	20160728
102556596	360652	20210310
102556598	103692762	20210310
102556600	108353187	20210310
102556630	120094747	20210310
102556634	360997	20210310
102556675	29132	20210310
102556686	120100091	20210310
102556688	689786	20210310
102556703	120093755	20210310
102556708	102546778	20141212
102556709	120099120	20210310
102556715	120100104	20210310
102556718	108352954	20150324
102556764	102556189	20160728
102556770	25475	20210310
102556791	120103588	20210310
102556806	100911574	20210310
102556807	501232	20210310
102556811	120098608	20210310
102556814	100363225	20210310
102556816	100912188	20141212
102556827	102555474	20210310
102556828	120096240	20210310
102556835	120103048	20210310
102556841	108353148	20210306
102556855	691665	20210310
102556856	120095690	20210310
102556868	120098840	20210310
102556876	100912924	20150304
102556881	120095875	20210310
102556923	102547093	20210310
102556943	120099128	20210310
102556944	120101825	20210310
102556950	100910634	20210310
102556969	120103170	20210310
102556971	102552000	20210310
102556981	444983	20210310
102556997	120097909	20210310
102556999	120099190	20210310
102557003	120096220	20210310
102557011	102555239	20210310
102557037	685989	20210310
102557039	120095674	20210310
102557052	102550489	20210310
102557060	120096565	20210310
102557073	24773	20150515
102557080	120098525	20210310
102557083	100362123	20210306
102557091	120102873	20210310
102557094	102551737	20210306
102557102	120093600	20210310
102557123	312331	20150224
102557143	498518	20210310
102557155	102553016	20210310
102557162	102554364	20210310
102557175	499607	20210310
102557197	120094256	20210310
102557206	100363225	20210310
102557213	120097793	20210310
102557218	120101809	20210310
102557227	120093155	20210310
102557238	120101498	20210310
102557241	108348293	20210310
102557244	102550682	20210310
102557249	108348224	20210310
102557254	120098495	20210310
102557271	108350029	20210310
102557273	120099297	20210310
102557317	120093686	20210310
102557324	120102855	20210310
102557335	103690742	20210310
102557347	120095180	20210310
102557363	102551177	20210310
102557365	102556158	20210310
102557367	120097403	20210310
102557370	102550997	20160728
102557373	120098632	20210310
102557381	120098464	20210310
102557383	120094621	20210310
102557384	291182	20210310
102557389	500892	20210310
102557397	301173	20210310
102557408	120101644	20210310
102557410	120095960	20210310
102557414	120102190	20210310
102557418	120093611	20210310
102557419	685668	20210310
102557430	120098971	20210310
102557433	120101708	20210310
102557434	120098277	20210310
102557436	360873	20210310
102557454	414792	20210310
102557455	100911698	20210310
102557472	102555317	20210310
102557473	120099924	20210310
102557474	103690178	20210310
102557490	120103599	20210310
102557491	120093580	20210310
102557499	102550466	20210310
102557501	120096941	20210310
102557505	360509	20210310
102557520	120101585	20210310
102557527	120099784	20210310
102557533	100912195	20210310
102557535	120098812	20210310
102557545	120098821	20210310
102557555	685989	20210310
102557556	300791	20210310
102557557	120098845	20210310
102557559	120093628	20210310
102557563	120098881	20210310
102557569	120095955	20210310
102557574	102554200	20210310
102557581	691318	20210310
102557583	685184	20210310
102557587	100912991	20210306
102557588	120101925	20210310
102557595	120103067	20210310
102557599	120098844	20210310
102557607	303501	20240323
102557609	120094345	20210310
102557612	120099329	20210310
103689919	502729	20210306
103689920	287275	20210306
103689921	363069	20210306
103689922	79241	20210306
103689925	297099	20210306
103689927	497900	20210306
103689929	313451	20210306
103689931	83498	20210306
103689932	84352	20210306
103689934	688318	20210306
103689936	297695	20210417
103689937	287569	20210306
103689938	100125369	20210306
103689939	302821	20210306
103689941	362590	20210306
103689942	287009	20210306
103689944	406012	20210306
103689945	361004	20210306
103689946	361120	20210306
103689948	94165	20210306
103689949	303112	20210306
103689951	293645	20210306
103689953	361262	20171202
103689954	64519	20210306
103689957	301674	20210306
103689960	362573	20210306
103689961	25545	20210306
103689962	315714	20210306
103689965	24233	20210306
103689967	313633	20210306
103689968	619558	20210306
103689971	171455	20210306
103689974	117516	20210306
103689975	288514	20210306
103689977	83584	20210306
103689980	689374	20210306
103689982	308309	20220303
103689983	24465	20210306
103689984	685933	20220319
103689985	100911165	20210306
103689986	292768	20210306
103689988	304508	20210306
103689989	24282	20210306
103689990	100912416	20210310
103689993	54193	20210306
103689994	309767	20210306
103689995	65209	20210306
103689996	24812	20210306
103689998	100912108	20210529
103689999	305021	20210306
103690001	100190895	20210306
103690002	690795	20210306
103690003	691693	20210331
103690004	691273	20210306
103690005	292777	20210306
103690006	297412	20210306
103690007	298426	20210306
103690008	246284	20210306
103690010	311861	20210417
103690011	298042	20210306
103690013	287273	20210306
103690014	315298	20210306
103690015	100360843	20210306
103690016	113907	20210306
103690017	311118	20210306
103690018	113961	20210306
103690019	312046	20210306
103690020	499985	20210306
103690023	689039	20210306
103690024	312703	20210306
103690026	304423	20210306
103690027	306805	20210527
103690028	294846	20210306
103690029	691398	20210306
103690030	363269	20210306
103690033	306804	20210306
103690035	29591	20210306
103690036	404948	20210306
103690037	171390	20201208
103690038	365224	20210306
103690039	363707	20210306
103690040	299824	20210310
103690041	304692	20210306
103690042	361435	20210306
103690044	309465	20210306
103690046	289218	20210306
103690047	316642	20210306
103690048	292866	20210306
103690049	116687	20210306
103690051	114002	20210306
103690052	294341	20210306
103690054	292778	20210306
103690057	366138	20210306
103690058	500841	20210306
103690060	500514	20210306
103690061	117100	20210306
103690062	292808	20210306
103690063	360997	20210306
103690067	297411	20210306
103690068	100361913	20210306
103690070	361873	20210306
103690072	100911926	20210306
103690073	362618	20210306
103690074	292947	20210306
103690078	304551	20210306
103690079	689932	20210306
103690081	315330	20210306
103690082	26989	20210306
103690084	309008	20210306
103690085	305452	20210306
103690089	360842	20210306
103690090	140670	20210306
103690092	100912787	20210306
103690093	308310	20220303
103690095	360709	20210306
103690097	289076	20210306
103690098	79219	20210306
103690099	24968	20210306
103690101	298111	20210306
103690102	360764	20210306
103690105	306607	20210306
103690106	310641	20210306
103690108	414819	20210306
103690111	120093104	20210310
103690113	102554932	20210306
103690115	689569	20210306
103690116	83717	20210306
103690118	83836	20210306
103690120	59300	20210306
103690121	314401	20210306
103690124	363481	20210306
103690125	690865	20210306
103690126	290705	20210306
103690128	289734	20210306
103690129	291999	20210306
103690131	293894	20210306
103690135	102546835	20210306
103690136	100312709	20210306
103690137	295654	20210306
103690139	171084	20210306
103690141	289855	20210306
103690142	307180	20210306
103690143	192239	20210306
103690145	502612	20210306
103690147	54262	20210306
103690148	365300	20210310
103690149	308923	20210306
103690153	81681	20210306
103690154	304127	20210306
103690155	81504	20210306
103690156	29234	20210306
103690160	171093	20210306
103690161	363836	20160702
103690169	501712	20210306
103690170	299330	20210306
103690175	100359714	20210306
103690183	366124	20210306
103690187	502588	20210310
103690191	102554666	20210310
103690196	100363399	20210306
103690197	102551716	20180410
103690205	680282	20160702
103690209	108349440	20220319
103690212	360483	20210306
103690213	108352494	20210310
103690215	102546578	20210306
103690222	365462	20160702
103690223	100911980	20210122
103690227	102550919	20210306
103690231	100359932	20210306
103690239	102548563	20210306
103690245	299920	20210306
103690246	102549716	20210306
103690249	83536	20210306
103690255	405139	20210306
103690257	100909727	20210306
103690259	405052	20210306
103690267	100312682	20210306
103690271	293605	20210306
103690273	300616	20210306
103690279	100912315	20210310
103690282	120093087	20210310
103690283	688473	20210306
103690284	502000	20210310
103690287	120093087	20210310
103690291	405330	20210306
103690295	501416	20210310
103690297	364726	20210306
103690299	405338	20210306
103690301	120095104	20210310
103690307	102552907	20210306
103690312	103694398	20210310
103690317	300206	20210306
103690319	192267	20210306
103690325	120100777	20210310
103690329	260326	20210310
103690332	54234	20210310
103690334	120099302	20210310
103690336	102552424	20210310
103690340	102552000	20210310
103690345	688990	20210310
103690350	100911253	20210310
103690351	102551138	20210306
103690352	364297	20210306
103690354	364304	20210306
103690356	103693798	20210310
103690357	304719	20210310
103690364	688489	20210310
103690370	501810	20210310
103690372	502004	20210310
103690375	404820	20210306
103690376	102552096	20210310
103690378	120094606	20210310
103690379	102553857	20210306
103690380	678772	20210310
103690381	25008	20210306
103690385	102554367	20210310
103690387	102554356	20160728
103690389	685291	20210310
103690392	405317	20210310
103690396	688541	20210310
103690398	680671	20210306
103690401	102549147	20210310
103690404	366734	20210525
103690406	365085	20210310
103690410	405291	20210306
103690411	102548672	20210306
103690414	120093150	20210310
103690418	691520	20210310
103690425	102554479	20210310
103690426	689073	20210310
103690457	170699	20210306
103690473	102549893	20210306
103690520	108351918	20210306
103690533	108351929	20210306
103690540	120094802	20210310
103690544	120094694	20210310
103690548	120094835	20210310
103690606	103693048	20210310
103690607	102550569	20210310
103690611	103691145	20210122
103690612	103691145	20210306
103690619	120101480	20210310
103690625	102546816	20210310
103690627	120101842	20210310
103690636	103692723	20160728
103690641	108352919	20160728
103690644	120102449	20210310
103690645	120101063	20210310
103690670	503350	20210310
103690675	100363225	20210310
103690677	103691580	20210310
103690678	60668	20210310
103690680	120100089	20210310
103690686	102551177	20210310
103690692	108353188	20210310
103690693	102549189	20210310
103690694	680329	20160728
103690696	100362949	20160728
103690698	100911413	20210310
